sala_id,lote_id,linea,direccion,ocurrido_en,recibido_en,confianza,track_id_local
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:04:55.512821-05:00,2026-08-31T07:04:58.430439-05:00,0.927,8179
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:05:10.355595-05:00,2026-08-31T07:05:13.108638-05:00,0.943,2881
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:05:36.828804-05:00,2026-08-31T07:05:37.453255-05:00,0.948,2555
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.752879-05:00,0.862,214
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.247439-05:00,0.99,2201
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:02.128134-05:00,0.882,6069
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.814234-05:00,0.99,5938
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.118515-05:00,0.986,6060
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.505399-05:00,0.887,7316
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.958601-05:00,0.977,8762
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:00.620632-05:00,0.866,9650
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:02.086310-05:00,0.935,6099
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T07:06:00-05:00,2026-08-31T07:06:01.430850-05:00,0.856,6067
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:08:34.672171-05:00,2026-08-31T07:08:35.795078-05:00,0.743,837
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:08:41.830482-05:00,2026-08-31T07:08:44.418633-05:00,0.782,52
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:08:56.182767-05:00,2026-08-31T07:08:57.224562-05:00,0.974,7076
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:11:43.686158-05:00,2026-08-31T07:11:45.139517-05:00,0.913,3103
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:12:29.118403-05:00,2026-08-31T07:12:31.501011-05:00,0.905,2064
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:12:39.976839-05:00,2026-08-31T07:12:41.585703-05:00,0.972,3220
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:13:21.746997-05:00,2026-08-31T07:13:24.426679-05:00,0.868,2791
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:14:09.828063-05:00,2026-08-31T07:14:12.054457-05:00,0.922,1490
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:14:51.118921-05:00,2026-08-31T07:14:51.968393-05:00,0.962,8509
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T07:14:55.222986-05:00,2026-08-31T07:14:56.356295-05:00,0.98,2155
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T07:16:22.667128-05:00,2026-08-31T07:16:24.302267-05:00,0.845,9429
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:16:23.234479-05:00,2026-08-31T07:16:23.846862-05:00,0.895,5700
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:16:23.234479-05:00,2026-08-31T07:16:24.661737-05:00,0.99,8497
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T07:16:57.819173-05:00,2026-08-31T07:16:59.693074-05:00,0.848,8829
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T07:17:54.166721-05:00,2026-08-31T07:17:57.118408-05:00,0.955,5668
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:18:04.696998-05:00,2026-08-31T07:18:05.942872-05:00,0.857,2495
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:18:08.436972-05:00,2026-08-31T07:18:11.151437-05:00,0.952,8185
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T07:18:43.417478-05:00,2026-08-31T07:18:44.734410-05:00,0.904,6823
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T07:19:40.570318-05:00,2026-08-31T07:19:43.013784-05:00,0.902,8815
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T07:19:45.440088-05:00,2026-08-31T07:19:46.293677-05:00,0.886,2969
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:19:50.830590-05:00,2026-08-31T07:19:52.963443-05:00,0.871,4614
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:20:42.416261-05:00,2026-08-31T07:20:45.326602-05:00,0.962,3265
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:12.178182-05:00,2026-08-31T07:21:12.811909-05:00,0.925,6899
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:13.020508-05:00,2026-08-31T07:21:14.200990-05:00,0.891,6015
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:13.682509-05:00,2026-08-31T07:21:15.732523-05:00,0.781,9322
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:51.676850-05:00,2026-08-31T07:21:54.149820-05:00,0.894,4216
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:57.753190-05:00,2026-08-31T07:22:00.358456-05:00,0.755,1860
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:21:59.067848-05:00,2026-08-31T07:22:01.815739-05:00,0.939,8677
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:22:33.825647-05:00,2026-08-31T07:22:35.228187-05:00,0.912,2541
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:23:59.059566-05:00,2026-08-31T07:24:00.493423-05:00,0.936,6339
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:24:05.714648-05:00,2026-08-31T07:24:07.621521-05:00,0.923,8541
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:24:06.848935-05:00,2026-08-31T07:24:08.105131-05:00,0.833,8684
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T07:25:12.965764-05:00,2026-08-31T07:25:14.365235-05:00,0.891,1360
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:25:34.968100-05:00,2026-08-31T07:25:35.994970-05:00,0.786,2602
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:25:42.945768-05:00,2026-08-31T07:25:44.830768-05:00,0.99,2500
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T07:25:52.591097-05:00,2026-08-31T07:25:53.526417-05:00,0.831,7037
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:27:04.481088-05:00,2026-08-31T07:27:06.620718-05:00,0.95,9236
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:27:04.566555-05:00,2026-08-31T07:27:05.640996-05:00,0.889,896
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:27:06.607042-05:00,2026-08-31T07:27:09.536232-05:00,0.885,5579
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T07:29:53.025162-05:00,2026-08-31T07:29:55.036525-05:00,0.903,6693
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:30:03.806303-05:00,2026-08-31T07:30:06.162648-05:00,0.99,7005
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T07:30:10.425294-05:00,2026-08-31T07:30:12.159971-05:00,0.805,1623
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:30:14.946477-05:00,2026-08-31T07:30:17.633034-05:00,0.943,101
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:30:52.008549-05:00,2026-08-31T07:30:52.536467-05:00,0.973,728
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:31:01.109531-05:00,2026-08-31T07:31:03.685704-05:00,0.777,1102
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T07:31:18.743709-05:00,2026-08-31T07:31:20.105650-05:00,0.816,1222
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:31:33.432139-05:00,2026-08-31T07:31:34.789137-05:00,0.792,7532
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:32:38.803462-05:00,2026-08-31T07:32:41.618709-05:00,0.785,8222
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:33:11.623361-05:00,2026-08-31T07:33:13.329162-05:00,0.951,2677
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:33:19.625038-05:00,2026-08-31T07:33:20.895060-05:00,0.878,9973
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T07:33:21.870549-05:00,2026-08-31T07:33:24.303836-05:00,0.884,1978
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T07:34:02.957501-05:00,2026-08-31T07:34:04.824250-05:00,0.929,2791
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:34:17.829833-05:00,2026-08-31T07:34:20.553564-05:00,0.902,3347
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T07:35:36.220494-05:00,2026-08-31T07:35:38.339560-05:00,0.749,5152
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T07:36:17.639657-05:00,2026-08-31T07:36:20.106636-05:00,0.987,5115
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T07:36:41.286790-05:00,2026-08-31T07:36:43.873434-05:00,0.899,296
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:38:17.345263-05:00,2026-08-31T07:38:19.041386-05:00,0.818,3054
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:39:03.498961-05:00,2026-08-31T07:39:05.858638-05:00,0.81,6539
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T07:39:11.745303-05:00,2026-08-31T07:39:14.094996-05:00,0.867,8902
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:39:14.791475-05:00,2026-08-31T07:39:15.530813-05:00,0.893,3802
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:39:15.033646-05:00,2026-08-31T07:39:16.723277-05:00,0.839,6769
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T07:40:16.561732-05:00,2026-08-31T07:40:17.689249-05:00,0.89,9628
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:40:44.677083-05:00,2026-08-31T07:40:47.468307-05:00,0.983,2308
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:41:23.563292-05:00,2026-08-31T07:41:25.554416-05:00,0.872,4108
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:41:25.512844-05:00,2026-08-31T07:41:28.268861-05:00,0.875,385
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:41:26.604793-05:00,2026-08-31T07:41:27.291138-05:00,0.851,8162
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:41:37.365456-05:00,2026-08-31T07:41:39.002039-05:00,0.785,7534
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T07:41:38.473488-05:00,2026-08-31T07:41:41.079421-05:00,0.809,291
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:42:33.163908-05:00,2026-08-31T07:42:34.128186-05:00,0.912,5873
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:44:16.019913-05:00,2026-08-31T07:44:17.031913-05:00,0.874,2589
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:44:20.010937-05:00,2026-08-31T07:44:20.760455-05:00,0.79,5355
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T07:45:35.307542-05:00,2026-08-31T07:45:36.592792-05:00,0.819,693
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:45:41.074030-05:00,2026-08-31T07:45:43.269062-05:00,0.99,6898
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:45:45.338016-05:00,2026-08-31T07:45:47.452911-05:00,0.821,5037
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:45:48.580981-05:00,2026-08-31T07:45:51.349357-05:00,0.933,5736
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:45:55.109789-05:00,2026-08-31T07:45:57.850453-05:00,0.99,8215
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:48:35.260006-05:00,2026-08-31T07:48:37.448239-05:00,0.93,2909
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:49:00.151914-05:00,2026-08-31T07:49:01.269220-05:00,0.899,8677
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T07:50:10.373026-05:00,2026-08-31T07:50:11.449678-05:00,0.903,4494
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:51:33.104431-05:00,2026-08-31T07:51:35.883763-05:00,0.967,1070
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:51:39.000619-05:00,2026-08-31T07:51:41.906240-05:00,0.941,9921
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:52:20.237335-05:00,2026-08-31T07:52:21.245140-05:00,0.692,3202
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T07:52:36.896731-05:00,2026-08-31T07:52:37.792067-05:00,0.797,987
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T07:52:37.394885-05:00,2026-08-31T07:52:38.994819-05:00,0.843,9364
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T07:53:02.683900-05:00,2026-08-31T07:53:05.498978-05:00,0.823,2387
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:53:38.315555-05:00,2026-08-31T07:53:40.826419-05:00,0.883,3402
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:53:41.266590-05:00,2026-08-31T07:53:43.562788-05:00,0.89,8597
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:54:40.737778-05:00,2026-08-31T07:54:43.384575-05:00,0.901,6117
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T07:56:23.326589-05:00,2026-08-31T07:56:26.124324-05:00,0.763,3790
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T07:56:29.485459-05:00,2026-08-31T07:56:30.280953-05:00,0.859,4997
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T07:56:29.485459-05:00,2026-08-31T07:56:30.429507-05:00,0.864,5595
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T07:56:53.244381-05:00,2026-08-31T07:56:55.841864-05:00,0.866,8805
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T07:59:05.136774-05:00,2026-08-31T07:59:07.223086-05:00,0.654,2446
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T07:59:14.929279-05:00,2026-08-31T07:59:17.673225-05:00,0.713,4139
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T08:02:22.723736-05:00,2026-08-31T08:02:24.684123-05:00,0.9,6385
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T08:03:25.068485-05:00,2026-08-31T08:03:27.603685-05:00,0.903,2319
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:04:50.395306-05:00,2026-08-31T08:04:51.307794-05:00,0.778,3004
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T08:04:51.273316-05:00,2026-08-31T08:04:52.597716-05:00,0.971,5171
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:05:16.004194-05:00,2026-08-31T08:05:17.471986-05:00,0.921,7707
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T08:06:37.691091-05:00,2026-08-31T08:06:39.914904-05:00,0.955,9591
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T08:06:52.942033-05:00,2026-08-31T08:06:54.019836-05:00,0.905,7656
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:07:07.368880-05:00,2026-08-31T08:07:09.282900-05:00,0.894,1523
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:07:11.075525-05:00,2026-08-31T08:07:11.824682-05:00,0.865,2387
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T08:07:12.831831-05:00,2026-08-31T08:07:14.834984-05:00,0.941,8497
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T08:07:19.678280-05:00,2026-08-31T08:07:20.564243-05:00,0.845,5818
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:07:34.694846-05:00,2026-08-31T08:07:37.195289-05:00,0.784,7709
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:09:32.892805-05:00,2026-08-31T08:09:34.451537-05:00,0.8,9720
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T08:12:14.765484-05:00,2026-08-31T08:12:15.637317-05:00,0.988,694
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T08:12:32.677801-05:00,2026-08-31T08:12:33.965841-05:00,0.925,7440
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T08:13:08.403198-05:00,2026-08-31T08:13:09.429408-05:00,0.809,7534
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T08:13:09.442566-05:00,2026-08-31T08:13:10.795209-05:00,0.877,9441
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T08:13:17.187406-05:00,2026-08-31T08:13:19.172167-05:00,0.793,8559
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_07,OUT,2026-08-31T08:16:07.120215-05:00,2026-08-31T08:16:07.686017-05:00,0.818,2101
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T08:17:30.527030-05:00,2026-08-31T08:17:32.441333-05:00,0.916,9403
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_05,OUT,2026-08-31T08:17:48.379008-05:00,2026-08-31T08:17:49.452616-05:00,0.87,2307
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T08:18:32.069927-05:00,2026-08-31T08:18:32.653625-05:00,0.834,3446
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_10,OUT,2026-08-31T08:22:29.253471-05:00,2026-08-31T08:22:31.653993-05:00,0.842,5783
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_01,OUT,2026-08-31T08:22:39.500825-05:00,2026-08-31T08:22:40.876087-05:00,0.864,8543
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:22:59.406420-05:00,2026-08-31T08:23:01.945903-05:00,0.849,4424
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:23:08.881376-05:00,2026-08-31T08:23:11.441514-05:00,0.905,8012
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_02,OUT,2026-08-31T08:24:21.559546-05:00,2026-08-31T08:24:22.844363-05:00,0.802,4308
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T08:24:47.436693-05:00,2026-08-31T08:24:48.510250-05:00,0.934,6838
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_09,OUT,2026-08-31T08:25:31.409078-05:00,2026-08-31T08:25:33.716912-05:00,0.798,120
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:26:51.801694-05:00,2026-08-31T08:26:52.839757-05:00,0.892,2285
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:26:52.811638-05:00,2026-08-31T08:26:55.458957-05:00,0.852,5441
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:26:58.674554-05:00,2026-08-31T08:27:00.943820-05:00,0.786,4345
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:27:47.813682-05:00,2026-08-31T08:27:50.252255-05:00,0.915,2923
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_04,OUT,2026-08-31T08:28:01.058667-05:00,2026-08-31T08:28:02.370130-05:00,0.842,6905
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,ENTRADA_SALA,IN,2026-08-31T08:29:27.937648-05:00,2026-08-31T08:29:28.782164-05:00,0.895,9347
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_08,OUT,2026-08-31T08:30:49.651328-05:00,2026-08-31T08:30:51.072215-05:00,0.973,5087
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_03,OUT,2026-08-31T08:30:52.794543-05:00,2026-08-31T08:30:53.730982-05:00,0.795,1619
REG-CE-01,aad2f478-2216-41b5-90e0-6971dcbb1655,PUERTA_CONS_06,OUT,2026-08-31T08:31:08.642951-05:00,2026-08-31T08:31:09.942830-05:00,0.942,4511
